"line","section_name","section_artist","song_name","artist_name","song_id"
"All the ways she wants to try to begin to reunite might ignite another fire","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"For right to now make it through the long day, is okay","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Tomorrow, when anything can happen","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Try again","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Until then keep on breathing","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"The love you long to know is within","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"She shakes her head, something she said sets of his raving mad demands","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"She wants to help, but his push comes to shove","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"That ain't no kind of love","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Everyday another chain of complaints, can it wait?","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Tired of talking to the same sour face, why delay?","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"There's a way to rearrange, its okay to make a change","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Years are flying by in days","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"For right to now make it through the long day, is okay","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Tomorrow, when anything can happen","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Try again","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Until then keep on breathing","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"The love you long to know is within","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"When all things have to end","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"You do what you can","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"To hold on or let go","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"To all you are to all that you know","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"His push comes to shove","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"That ain't no kind of love","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Every year a holiday getaway goes astray","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"In the middle of a date suddenly in a rage","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Flips a table walks away aggravated and ashamed","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"On her own another day","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"For right to now make it through the long day, is okay","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Tomorrow, when anything can happen","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Try again","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"Until then keep on breathing","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"The love you long to know is within","She's up again, it's four a.m","Saves the Day","Ain’t No Kind Of Love","Saves the Day",894013
"This isn't the way we planned","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"I wasn't supposed to forget your taste","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"Like nights spent figuring all the ways that we came to this place","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"There we were alone on top of your old rooftop in Highland Park","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"Ask me now","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"Say, ""Chris, look out across the sky and tell me which way the wind blows.""","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"A core of coal","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"A core of coal and starches","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"A core of coal and starches within me","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"Even now that you're not here","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"I climb these mountains of houses every night","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"I say your name, wish I could have done things right","This isn't the way we planned","Saves the Day","All-Star Me","Saves the Day",890121
"The moon hangs like the blade of an axe tonight","Verse 1","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And it's poised to drop sometime soon enough","Verse 1","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"On this dump truck where I lie","Verse 1","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"Mixed up with the morning's trash","Verse 1","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"There's a piece of glass sticking in my back","Verse 1","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And tar covering my mouth","Verse 1","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"But it's okay 'cause I'm still breathing","Pre-Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And my hands are free of the heap","Pre-Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And I think that I see that big blade falling","Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And I think that I see that big blade coming","Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And the pressure is getting to me","Verse 2","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And the waste in which I sit is just lurking beside me","Verse 2","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And I can't tell if it's me or the meat that's rotting","Verse 2","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"I'm gonna have to give up sometime soon","Verse 2","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"But it's okay 'cause I'm still breathing","Pre-Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And my hands are free of the heap","Pre-Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And I think that I see that big blade falling","Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And I think that I see that big blade coming","Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"You can watch me disappear","Hook","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"You can watch me","Hook","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"All I'm losing is me","Hook","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"All I'm losing is me","Hook","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"(You can watch me disappear)","Hook","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"All I'm losing is me","Hook","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"(You can watch me disappear)","Hook","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"All I'm losing is me","Hook","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And I think that I see that big blade falling","Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"And I think that I see that big blade coming","Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"To slice open a great canyon","Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"Through the earth you can watch me disappear","Chorus","Saves the Day","All I’m Losing Is Me","Saves the Day",1071715
"So I said, ""lets forget about these days and","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
"Just try to build some solid ground","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
"Maybe someday we could stand straight up","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
"With our faces in the wind and","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
"Scream to the world""","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
"We were at some boating dock","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
"Oh somewhere at the waterfront staring out","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
"Across the channel","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
"A steamer blared its horn and","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
"I wished I could say everything right like do","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
"You want to go for a ride?","So I said, ""lets forget about these days and","Saves the Day","Always Ten Feet Tall","Saves the Day",1715731
